Gene	p	FC
Dazap2	2.44738987401948e-05	0.167166019328651
Mcts1	2.30239115118987e-07	-0.239661366999883
Rem1	0.695712800568182	0.111814872814685
Rnf17	0.189288028632674	0.313179660896161
Trappc10	0.375047751026416	-0.03139826082514
Ccm2	0.838430182195697	-0.0100848072765826
Wap	0.996668688835889	-0.0228123994157834
Tbrg4	0.411896383774586	-0.0525263049761938
Tmprss2	0.824707347466239	0.190871273634457
Mx1	9.59700949343317e-11	2.98505296668557
Fap	0.475866474040431	-0.200109087838708
Gcg	0.889262355379648	-0.154862525491463
Ndufa9	0.00181972362849326	-0.188690275980271
Egfl6	3.42498750751928e-10	-0.94001413080451
Lck	0.843371308197424	0.0494295543947051
Tssk3	0.411146541380622	0.395122105579403
Cttnbp2	1.29283426365343e-09	-0.402588263391543
Galnt1	0.00488089320401548	0.124859836669252
Myf5	0.995745475776571	-0.0228129254704468
Mkrn2	0.240446468597191	-0.0512532427557236
Pparg	0.556533219447205	-0.117382807638632
Raf1	0.702460953037741	0.0138974084608659
Sept1	0.126983633727265	0.407023031212243
Pdgfb	0.0844682831985557	0.304286127387006
Acvrl1	0.132882542765451	0.303407483741838
Grasp	0.000296211327566923	-0.246892813634007
Acvr1b	1.16584390178997e-07	-0.240157995010951
Tom1l2	0.0318727358489574	-0.0908626259442621
Gpa33	0.447237939724873	1.07962294133391
Zfp385a	0.980514565126825	0.00305647437343266
Itga5	1.29439642486855e-35	1.96352114940234
Gabra2	0.434308520885717	0.125895778082539
Wdr77	0.119981580238318	-0.0932273023429087
Adora3	2.33957349779084e-20	1.2129349064851
Atp5pb	0.000560609614385668	-0.222693079606551
Sox9	1.75827652530433e-06	0.691105769457898
Hnrnpd	0.00120252965050004	-0.139394934878429
Dynlt1c	0.846510659850521	-0.0768858423758268
C1d	0.00798227578776588	-0.187487060352552
Gm2a	1.21905636309912e-20	0.535504732664311
Krit1	0.00173909959384057	-0.149123830257251
Clcn4	0.000255644306127371	-0.146250083114536
Vmn2r88	0.964735486175953	-0.226826144601833
Grm6	0.996668531634731	-0.0228134759157763
Sema4f	3.83881602949092e-06	-0.217199410065198
Hk2	0.10624859862918	0.477892745175902
Myo18a	0.783520395654447	-0.0191842922549422
Sez6	4.4892316088966e-08	-0.295760896005162
Haao	0.419076974869038	0.335333214916666
Cd52	1.72965104473014e-29	3.67221757295271
Abhd15	5.1697612054831e-06	0.98138880414623
Hoxb6	1	0
Loxl3	6.1616846266138e-06	0.573637293968509
Btn1a1	0.902779894358543	-0.0724646925245528
Kat2b	0.361698614051098	0.0640903197087709
Rab5b	0.0214591265858346	-0.0874994916208189
Cryba1	0.962442415810913	0.0213206933090758
Dnmt3l	0.57714323984551	0.127299571750671
Aire	0.624914129605244	0.0941112254575981
Icosl	0.000799994139262143	0.578358343445489
Spg7	0.0684556514113812	-0.0803240219836917
Sult5a1	0.242691719306396	-0.28044962550045
Rpl13	0.00254009886062375	0.22578617172874
Chmp1a	0.0434457192487169	-0.0684975095845738
Rpa1	0.285784712531416	-0.0530396754203433
Serpinf1	0.456075658960581	0.128593039832406
Tubgcp3	0.857890391086333	-0.00882163187644564
Oprm1	0.388789651751761	-0.127944433036217
Polr3d	0.00245389993648533	-0.146708756677634
Tcf7	0.990420780348202	-0.0016241471800739
Ddx3x	0.0236881235915763	-0.171445065395265
Il12rb1	0.68489739541721	-0.0783715401891368
Slc5a5	0.525775334491598	-0.137949216386869
Kcnn3	0.137194081973201	0.126201949221584
Usp32	3.07754992584846e-06	-0.220354936106486
Car4	1.86890517442588e-07	-0.40567487065322
Txnrd3	0.00663229066712103	0.287483960719796
Fasl	0.317039048462773	0.452173177338582
Zfp512b	0.762454218554588	-0.0219831700135898
Dnajc5	3.09546132335359e-07	-0.212275176876002
Tpd52l2	0.248960584880373	-0.0384766179834566
Fmr1	0.0122156171856231	-0.152165342360969
Bcl11a	1.98220690723568e-08	-0.239551487526794
Il4	0.0210954431391434	-0.173893744044058
Pxmp4	0.198434145684554	0.0995869662976712
Dlg3	6.82255423422111e-07	-0.279829798730603
Gnb1l	0.0556694576602558	0.178744089573738
Dbh	0.276001876571564	-0.601987949497198
Mmp11	0.00142099276424031	0.381393935472583
Smarcb1	0.192108263497618	-0.0421066984240207
Vpreb3	0.962697184110371	-0.02341488052633
Hip1r	0.122064515432715	-0.115658001127661
Nsun5	0.562891704386264	0.04489660046446
Top1mt	0.886940823484969	-0.00847573614523266
Hoxa10	1	0
Hoxa4	1	0
Gm38393	2.29167661512893e-05	-0.220228321280988
Mmp14	0.292326263079729	-0.137225344868398
Slc7a7	8.57046269941408e-15	1.45033205874507
Oxa1l	0.64292342028342	0.0301399148570564
Heatr6	0.65327746097321	0.0236840443573271
Ccl3	6.80245687766071e-35	5.31565686673738
Wfdc18	0.942593965682369	-0.0295670841890528
Icam4	1	0
Ilf2	2.44139957370968e-05	-0.141675413035293
Chtop	0.010858685274937	-0.0832234074891198
Snapin	0.0354535306319647	0.107938347696526
S100a4	3.33620414733529e-05	1.5739998638438
S100a3	6.85285663658025e-05	1.31773524277401
S100a5	1	0
S100a6	2.55929263111729e-17	2.12641904146628
Scn4a	0.250978446499169	0.696923838954609
Icam2	0.899836772364544	-0.0211841086078718
Mapk7	0.225885419558461	0.157736574855129
Epn2	0.0191800509095577	-0.128793435122518
B9d1	0.753537607114931	-0.0198071554939994
Sec24b	0.00322402606509205	-0.103017254487111
N4bp3	0.0403547168577066	-0.183431856186996
Rmnd5b	0.131293132773597	-0.0861250048719749
Nhp2	0.345242512795875	-0.0566688614050768
Vps9d1	0.748924563444433	-0.0179730621464132
Zfp276	0.141591938176879	0.127021040490422
C1ql4	0.863520674062961	0.164738855504065
Mfsd10	0.0726748864361356	0.173382405871918
Luzp1	1.45064062874389e-05	-0.287110773587976
Slc13a2	0.622216724353687	-0.489139173250292
Kctd10	0.102708884051804	-0.0881223701490908
Poldip2	0.276310052576068	-0.0485068151463846
Sebox	0.20938243158515	-0.210507163365181
Ift20	0.495319373544013	-0.0392770138875865
Col6a1	0.07331001054933	-0.4021278866438
Pcbp3	0.0411468444103073	-0.0964041832604544
Lgals9	1.52645346904594e-17	0.940425377568104
Araf	5.58302519330359e-10	-0.201858825495422
Cfp	0.788138786648259	0.0859266785469976
Timp1	2.1151100314489e-15	2.72051765616372
Uxt	0.513939397218491	0.0693267127556401
Cnnm3	0.202564439727827	-0.046232839780413
Lman2l	0.392413644184623	-0.054744501537402
Mcm3ap	0.00325678270089267	-0.150999106697245
Pcnt	0.421005291143409	-0.0708638762211741
Ftcd	0.0076782584147628	-0.958092771575743
Mxd1	0.00429429077821712	-0.243748188230516
Gmcl1	0.000100794795837062	-0.175162031207904
Snrnp27	0.00639150299234621	-0.122807000878689
Oas1c	0.575175938232254	-0.109718374345828
Oas1h	0.871905723395271	-0.226831102644573
Ocrl	0.0136969195862221	-0.150117504158252
Calm1	0.00225638495283098	-0.132212314503237
Agpat3	0.02578454465157	-0.0943844527188713
Slc26a3	0.781496143982821	0.114025530273217
Sema6b	0.00103959551056139	-0.212686578990909
Uhrf1	0.0674677040898543	0.807771040517935
Dpp9	0.0259491604485485	-0.129034463087603
Ramp2	0.39900744737468	-0.0811313767575477
Lsr	0.676244658752767	0.0494091538633748
Gramd1a	0.896137560109663	0.00751716065908292
Hpn	0.00134308837237868	0.544516244748712
Gabrg1	0.115208882277831	-0.11929090448571
Ckb	0.991031283014331	-0.00232127102193702
Sp1	0.00653688256029526	0.155381895218479
Itgb7	0.0113805115484115	0.947664308950952
Myg1	0.0176588493936373	-0.127326744744294
Rarg	0.00404700986598435	0.273510544910591
Pfdn5	0.0189194052435621	0.146962433064136
Efnb2	0.000578816071758315	-0.293972876338545
Rrp15	0.741485724056841	-0.0278497627268694
Rnd2	0.902763096642496	-0.00998683486482272
Srr	0.00148013937249396	-0.19716451083165
Sync	0.00222731681707895	0.587618613878325
Fndc5	1.72187672704935e-05	-0.295622812448406
Acp5	0.887179518693292	-0.0254234480454211
Cnn1	0.109283884820177	-0.863049285087359
Fbxo9	0.00132865626827249	-0.195109943575429
Vps50	3.50431389442691e-08	-0.218518217673282
ENSMUSG00000001379	0.159153579922567	-0.0813626955084732
Hars	4.13018244934505e-07	-0.204500057280889
Zmat2	3.24900523762342e-07	-0.201935369173631
Ube2c	0.0145390661029837	1.48066705250482
Smg5	0.0387874460192307	-0.0885365827412019
Cct3	0.254085811305428	-0.0526469303645943
ENSMUSG00000001417	0.421822706807725	-0.456104994102884
Glmp	3.71209336121638e-13	0.423601898353923
Mef2d	0.0784463844046638	-0.106608483691879
Tmem79	0.339554149996671	0.33738592402354
Snd1	0.0555318167770461	-0.117501605238161
Col18a1	0.237464015859958	-0.245170046237509
Slc19a1	0.902816325317925	-0.00946195309563549
Kpnb1	0.0128040868919666	-0.10317509721521
Npepps	0.00636349372810993	-0.102099785842814
Tbx21	0.130017383568078	0.833989907730559
Mrpl10	0.103911074002866	-0.0682300797955734
Cyp51	0.424338941710409	-0.0652177558477215
Tcf25	6.567296163777e-06	-0.157968421353933
Tubb6	2.75697458544923e-08	0.723635174014366
Def8	0.002354016771947	-0.126338974928179
Meox1	0.439916976817533	0.112373017556008
Sost	0.905622817800809	-0.083874558547135
Nkx2-1	0.851095573120116	-0.057431236942352
Pax9	0.71240157091166	0.356075874624771
Irx2	0.542007541897248	-0.776466624203351
Col1a1	0.498320393114213	-0.208276530087218
Itga3	0.00138804488387453	-0.2339001372733
Sgca	0.961879876627833	-0.0126948797541599
Dlx3	0.7911048782583	-0.44586962454792
Foxm1	0.0731075343102364	0.621568701871277
Itfg2	0.578678078475674	0.0311299336531953
Nrip2	0.321999924702044	-0.0741909611760638
Tulp3	0.00268180632266464	0.177779980672194
Gtf2h4	0.00861391902698017	-0.13862622577125
Tubb5	0.368743232785449	-0.0887112156396976
Ell2	0.0011975696616168	-0.224227956254188
Jup	0.00977221417368849	0.165081847042889
Fkbp10	6.1953678343223e-05	0.555855782403273
Klhl10	0.416546772946428	0.197561006640999
Mnx1	1	0
Nom1	3.81965783066695e-06	-0.175661325512044
Ergic1	0.000773587531798758	-0.172198225013234
Tnk1	0.249811107408382	-0.562247534125729
Acap1	0.00429610176470602	1.15997030124057
Tcea3	0.57329972129363	0.251269336371737
Csn3	0.996668374440101	-0.0228145523710684
Ifrd1	0.895742119146717	-0.00845663706707439
Stk38l	0.168200929740256	-0.10592687178408
Brpf1	0.827869553733263	-0.0123346722771627
Akr1b3	0.287185099815023	0.146508967458384
Hoxc13	0.949884706184146	-0.343408186501332
Hoxc6	0.885599833822352	0.183723611251862
Gstt1	0.572199320655212	0.0595435461714182
Gstt3	0.051525594584483	0.32159525160956
Ddt	0.571339648740502	-0.0560431495183928
Tat	7.34256211803405e-05	-3.66102105294083
Marveld3	0.978357906157129	0.00921622194929601
Ddx18	0.687937061263274	-0.0268631981629078
Ubl3	5.05305554023856e-06	-0.203608755279199
Gramd3	0.875324480558323	-0.0122490640828154
Eef1e1	0.00806658277903869	-0.211851850856041
Akt1	0.381645188335585	-0.0383531059384564
Cldn15	0.537131996639255	-0.304904100054923
Il16	0.235594000483323	0.279520155458364
Tcirg1	7.36467197330569e-28	1.02038067113211
Naglu	3.39128538731398e-31	1.00210210219201
Coasy	0.107202395543159	0.0938273505074329
Smo	0.00214954530902919	0.310367730478641
Tspan33	0.890672939433954	-0.0159437803314935
Crnkl1	2.81021263376382e-05	-0.200520913305946
Rin2	1.50334219042289e-11	0.588492967225113
Folh1	0.584950693649558	0.17290372853894
Chordc1	0.0093768738556508	-0.202471002487616
Rtcb	0.0149487845936033	0.0954774855953049
Pwp1	0.433059383191014	-0.0455537135755929
Fbxo7	0.0234092696352633	-0.0926087820302389
Capns1	0.000716183495386346	0.156349878311938
Lrp3	0.00905959187805363	-0.179547234228119
Evx2	0.949884706184146	-0.343408186501332
Clpb	0.562942295493129	-0.033532938092329
Sept7	1.54408934987891e-06	-0.208004720008219
Zdhhc4	0.00859374171171327	0.155126457430288
Rac1	0.264295647722784	-0.0341355963191774
Nup214	0.530438043994634	-0.0378414414348351
Aif1l	0.382782794257469	-0.0759400456163566
Cpa3	0.0897034757218865	-1.51546329438594
Ltbp1	0.771252356784133	0.0475743472670233
Ugp2	0.30107204580568	0.0772708118494536
Kcnh6	0.158042206684758	-0.150542476779047
Trmt1	0.225562868837671	0.0577525201821909
Nacc1	0.0300843922787283	-0.101122073783384
Nfix	0.0628210256988599	-0.155564651081798
Slc1a5	3.36516647079102e-11	1.30385767300568
Uba1	3.31318635812138e-05	-0.201368148104166
Vwf	0.710478434516015	0.0733006302411706
Siae	0.109653172524928	0.116018317729761
Vsig2	0.017957711714783	-0.253715267156937
Esam	0.603540055141844	-0.0511478984194745
Spa17	0.261226229561433	0.181441673508435
Fam50a	0.123706464909195	0.0885314474047317
Emd	0.0452795563438399	-0.0803309649322507
Taco1	0.00253016579276982	-0.197786338838823
Grik3	0.0523304608884857	-0.164445973533756
Gria3	1.25316208737399e-09	-0.390007713872224
Npas1	0.659124589323625	-0.0331467097012796
Sipa1l2	0.00323407334569161	0.235447689808683
Ap4e1	0.721919666943902	0.0228091756036853
Blvra	0.779240912842945	0.01866645489889
Pdzd4	0.92178090594242	-0.00380694608209004
Srpk3	1.08723978350742e-09	0.633806986013428
Idh3g	0.0182037781441235	-0.120399233000924
Pnck	0.5738930288586	-0.0500033753423228
Ssr4	0.104507903540933	0.118145175841042
Bcap31	0.681076725920277	-0.023368961384969
Fam98a	0.332653926861515	-0.0514441284083662
Ltbp2	0.811934070348313	0.103500503559399
Kmt2a	0.0244563534755984	-0.1648946302589
Ift46	0.00018976822868188	-0.174553412587683
Tmem25	0.21317721579422	-0.127144375394717
Cd3g	4.99461744591957e-05	3.04561195644883
Trappc6a	0.0216131925050322	0.236767338369586
Supt6	0.00143473285887601	-0.168934126035944
Spag5	0.20400364816525	0.365360104015492
Foxn1	0.64590974284046	-0.6051152755881
Unc119	0.789309610769219	-0.0390055898075622
Rab34	0.0955661590007555	0.159430895702376
Sdf2	0.0241872313387323	-0.10866636658916
Ccne1	0.00497714803246323	-0.271751847914589
Hsf2bp	0.0423852683273091	-0.81759691563193
Bbc3	0.583954660947273	0.0803866402179796
Mybpc3	0.461099396028823	0.442397212180323
Psmc3	0.0124351092719799	-0.0935707773008304
Acp2	0.243712972694211	-0.0376061639367029
Rapsn	0.0295505544497251	0.483375761907805
Slc39a13	0.78633524383864	-0.0148608621361308
Celf2	0.0105574556173579	-0.184978991135396
Nr1h3	2.52389648252672e-05	0.418348178811184
Ddb2	0.886000229505371	0.0155084653597092
Spi1	2.62321230742787e-09	1.78580629079742
Sf3a1	0.0196997393719508	-0.120966998225812
Stat6	1.21711758406634e-13	0.550038904856676
Clgn	0.0119004561201478	-0.137803267457827
Napsa	0.72331199510712	-0.148553177896896
Vrk3	0.934628513392019	-0.00403127261360793
Smg9	0.859277983916219	-0.0116569240020035
Paxip1	0.190666269790188	-0.0541791266913469
Rmnd5a	0.00088157299437229	-0.175928705573242
Mov10	0.0591787235843053	0.186759168033994
Ppm1j	0.00238364924451048	0.991633601807392
Rhoc	1.05977228085922e-07	0.77596166696706
Prr27	0.949885019985389	-0.343406033387654
Tead3	1.52007784940302e-11	0.737207695532746
Ppard	0.019916690959687	0.153186389335009
Def6	0.0415144667082038	0.55031109430127
Peg3	0.0148206389852644	-0.286404895529164
Zim1	0.0255919657887677	0.343026602542065
Metrn	0.0169468484372323	0.273961248788631
Lmf1	0.752317930621132	0.0243965170652173
Ciao3	0.411550220997586	-0.0409421639079485
Angptl4	0.981801685054715	-0.00539909842623033
Dbf4	0.000133957497566822	0.631104066943139
Daxx	0.799637275737008	-0.012051567210261
Cd320	0.0586583078466948	-0.0956682807920367
Ipo4	0.797765914349637	-0.01498166476807
Tm9sf1	0.639598904428116	0.0240556500918277
Rec8	0.192483290892574	0.758178304666406
Irf9	1.1936093528796e-15	0.936419428296328
Gmpr2	0.153426483731803	-0.0576209323395391
Mdp1	0.167931495792705	-0.0538015942423268
Dhrs1	1.61209294363313e-12	0.577950882946866
Ncan	0.0491878448642924	-0.092871646987638
Tmem161a	0.487833008491371	0.0336135791482153
Armc6	0.162667776512959	-0.0784600924670061
Borcs8	0.72625097503683	0.0225916122558092
Slc25a42	0.0460476996760639	-0.14285266219789
Snx9	0.00080336189987784	0.250901087991098
Ranbp3	0.0348961098391183	-0.0781972805442912
Ndufa11	0.283707146458284	-0.0851528444688244
Bmp8b	0.564103030965118	-0.189684328189255
Nr2f6	0.872428636102708	0.0139327249028002
Use1	0.00145062437700986	0.180942547231621
Ocel1	0.26589529757429	-0.074449153546276
Dyrk1b	0.336902081567696	-0.0980885635888879
Braf	3.14091405379247e-12	-0.274252406639698
Ndufb2	0.361721981329268	-0.0583376402837601
Hltf	0.509149554273263	-0.050352058566318
Prpf6	0.0175714882626754	-0.160041942531736
Rgs19	0.867901855554782	0.034025773069721
Rgs20	4.79861438070086e-07	0.285019027705217
Abhd3	0.0039478031927558	0.205223446620631
Snrpd1	0.0111672813583488	-0.175554763717309
Tchp	0.071582229532212	0.132767295208305
Tiam1	0.0659925002808425	-0.233066346131335
Tsc2	0.762403482876481	-0.0180148064809034
Rpl3l	0.737742664141837	-0.0989883209788381
Slc9a3r2	0.777683255633054	0.0213258400030272
Puf60	0.0333020697824424	-0.0802569586471489
Golga2	0.0324628907754358	-0.0832754756534735
Uck1	0.971834280009893	0.00280955133897026
Scin	0.330204098833202	0.245324277561969
Ikzf4	0.660675372239827	-0.0859423932232113
Mien1	0.389415480484879	0.0573720000518123
Pon1	5.63773176502612e-05	-5.07982079459195
Axl	0.000178015199503908	0.962304819034411
Tgfb1	1.80094818851446e-11	1.4613035798638
Ccdc97	0.236525177573294	-0.0447346309741359
Zfp40	0.110671982692712	-0.118318016322021
Akap8l	0.869826444525	-0.0147641263885693
Shh	0.189338738806652	-0.252455722794958
Pdcd2l	0.126273988526836	-0.0775937696255283
Gtf2f1	0.0136215200024791	-0.121083157595614
Clpp	0.581525046645695	-0.0386880981706663
Alkbh7	0.890623031178637	0.0124981937212449
Pspn	0.06254336706059	-0.601048735964819
Dennd1c	6.17342694389911e-12	1.42460331654434
Med6	0.00447069966316793	-0.14891930345827
Prkd1	0.00255327530700018	0.228569689426578
Lcp2	1.86417468808171e-07	1.39727698635444
Cse1l	3.87203063446738e-05	-0.174862486109328
Naa20	0.00323633562578952	-0.126583913517662
Prkra	0.654168130552121	0.0274635892365819
Fkbp7	0.00121564253305274	0.349078088926465
Plekha3	0.000171952955350731	-0.174141134545982
Ykt6	0.419401897418096	0.0410174824394593
Baz1b	0.112371729472029	-0.0732007989499758
Pex6	0.2174413071858	-0.10496231950733
Mrpl2	0.0507420234573071	-0.124447122972966
Mea1	0.287634257134268	-0.0616615515673619
Gnmt	9.05235863690722e-05	-1.48989755495781
Grin2d	0.564702259904182	-0.0408572058975288
Kdelr1	0.776760832910789	0.0142167881446704
Tmem143	0.080492622790497	-0.11110543482751
Pdxk-ps	0.433735619014424	0.523385360899367
Ggct	0.210649862325145	-0.0875207523794448
Jag2	0.0964995302461484	-0.113857244889666
Btbd6	2.27639959868173e-05	-0.193594954098503
Nudt14	0.227369426431615	-0.101831879824822
Epdr1	7.7239994267252e-05	-0.155028705465688
Flii	0.347274335912562	0.0429889044300275
Top3a	0.221803416818099	0.070720982488805
Atg4d	0.0421961517953748	-0.151932501477914
Qtrt1	0.615029215417968	0.0361358884665802
Plin4	0.000105893535716432	0.895377253420424
Hdgfl2	0.298913836610095	-0.0473235745507223
Chaf1a	0.602913021281743	0.13177286731544
Adprh	0.0162300284080753	-0.183097360509999
Tmem39a	0.281105843762968	0.107832262676042
Timmdc1	0.430068468640558	-0.0470179488409544
Pla1a	0.484046300322019	0.111588009732045
Mcm2	0.504756788914457	0.185609561554457
Tpra1	0.493984449234499	0.0546331054270903
Nab1	0.922856057489831	-0.00616920587906133
Adgre5	0.426868839859863	0.15360575553533
Il17ra	2.79415587666897e-05	0.284023215746609
Lamb1	0.0676082234374699	-0.214249967114616
Kcnn1	3.18425716792456e-07	-0.326339734791082
Arrdc2	0.082935654719378	0.242963670555571
Ppp1r17	0.673273266776774	0.188458383683829
Cd36	0.664379951356315	0.0961060799392911
Map2k7	0.509852826254351	-0.0278833817351877
Timm44	0.980724787151953	-0.00143902206020339
Ap2a2	0.0137414503103061	-0.15299027822175
Pnkp	0.683904990478977	0.0267048063200406
Med25	0.549452331115174	0.0484618736966377
Bcam	0.769867446537084	0.0365173916878378
Clptm1	0.0383874538787879	-0.115805878743963
Relb	0.842803775086899	0.0340100230364136
Tomm40	0.00117160017458311	-0.194425061965994
Apoe	7.52507415509e-34	1.12639498749505
Apoc2	0.0187204595136268	1.19138382072139
Hbp1	0.653169938734124	-0.0250391218030155
Prkar2b	0.164953771734272	-0.186010329625214
Cdkn1b	0.374194464664685	-0.0652407551939078
Klf4	0.110109657848532	0.26767391656235
Ap1m1	0.169886504603077	-0.049392572602798
Rab8a	0.568927033236589	0.0268434106684896
Hmgn2	0.717316566724165	0.0501146837335674
Fam32a	0.266798801618517	-0.056206688295687
Elf3	0.657678554469102	0.419476634715084
Cyp2c29	5.04982012843391e-05	-5.23044543427828
Stard3nl	0.134625782715173	-0.0969824452735232
Stk11	0.886889581393515	0.00734769767246949
Efna2	0.00806327560017709	-0.212079031919058
Atp5d	0.427646620139694	-0.0632629517049675
Ppp5c	3.75695256141603e-05	-0.185018551312454
Cdk12	0.00559473433804184	-0.147528378717947
Lipe	0.0245275639788133	0.201943607338667
Pafah1b2	8.83496964803949e-08	-0.234090774000869
Tbc1d8	0.053991130298316	0.147097921256723
Cnot11	0.000158845088611385	-0.153076165766696
Slc2a3	0.683130704602027	-0.215131160043891
Foxj2	0.531364280150977	-0.0354330775656057
Sri	0.297085426859929	0.0495523413865255
Dgcr2	0.0280283964322604	-0.0965011919891414
ENSMUSG00000003178	0.00344248950553835	-0.259456707406415
Irf3	0.049330858406223	0.157225961255659
Bcl2l12	0.0324312482683485	0.293014583320079
Zfp959	0.824562472188124	0.018516577662823
Mpnd	0.183219974528666	0.082604175542568
Sh3gl1	0.0858812655575166	0.0872082154543619
Ebi3	0.0637312746037871	0.630724341892255
Yju2	0.293289551343261	-0.0762035305773785
Ranbp2	3.01625075237159e-06	-0.251841177164809
Edar	0.759809874701254	0.131459512751099
Grk5	0.269960250719696	-0.106560345729544
Dvl3	0.768023226220009	-0.0260038717804132
Abcf3	0.0981432818028454	-0.0921658832519902
Eif2b5	0.0711634091843842	-0.0975503419651397
Cyth2	0.00131205601169697	-0.138794806125425
Sult2b1	0.00368972362971391	-0.302816112459027
Car11	0.622304100197907	-0.0275734050392
Dlgap1	1.59274260386092e-05	-0.277605826792215
Plag1	0.00463154877639888	-0.29271710256748
Hck	1.25482780283455e-06	1.39681573256562
Mrpl4	0.184944120314988	-0.0860401187514169
Keap1	0.956537128286739	-0.00241119324624185
Ap1m2	0.37355389730274	-0.193721260969988
Glg1	0.000185102085287334	-0.227307145819017
Atp8b3	0.249632128599227	0.260520457080944
Btbd2	0.01697004614427	-0.128100219814557
Csnk1g2	0.599333881296754	0.0306643413212174
Abhd17a	0.579303094252972	-0.0389265791771799
Mob3a	0.00060134747520761	0.375938440874784
Cacnb3	0.0628864907609358	-0.0836017427329442
Ccdc65	0.107282370295241	-0.123770255702694
Fkbp11	0.105885983822099	-0.313993176243791
Ddx23	0.00102297185912508	-0.0905276630289682
Pld3	0.0128300269599616	-0.280794114261246
Grik5	0.464382746180432	-0.0603308041893709
Cd79a	0.738479761952371	0.164364412541845
Rabac1	0.513080142128666	-0.0454692610185318
Etv3	0.332138183804797	-0.0412323925802813
Prkcsh	0.651149280192126	-0.0233544944288969
Elavl3	0.0340040988033426	-0.0730691915163287
Rab3b	0.0470029905780861	-0.181773430169311
St8sia6	3.27154988784867e-15	0.874739547382067
Fcgrt	0.0874616248174016	0.196678403533158
Nosip	0.00698457798929663	-0.123308007908258
Pih1d1	0.0646632169570738	0.114092033344804
Rps11	3.4186349114876e-05	0.270198112604444
Supt5	0.0368393910807071	-0.0974956374178553
Dll3	0.113081167710723	0.23297072144249
Paf1	0.0819980361455879	-0.0740671510926605
Timm50	0.855608925254578	0.0101733978918896
Med29	0.0320826754963576	-0.169202342212778
Bicd1	0.0053368622039619	-0.198474124689764
Ncstn	0.229605862740476	0.0511862968127142
Pex19	0.519123714432813	-0.0332540830548296
Phyhip	3.57723447157284e-05	-0.17885717226548
Crhr2	0.137232413336964	0.286546558579351
Inmt	0.135906238367468	-0.684499759832741
Cyp4f18	0.00957471643816435	1.94174648262155
Impdh1	0.0327312531770047	-0.176239338754563
Psg18	1	0
Dusp3	0.032133707883688	-0.108628417486299
Prodh	0.181431596744666	0.116166750254524
Ess2	0.000308068662945584	-0.143494623001465
Slc25a1	0.000746692044734719	0.230214762055846
